State Name,District Name,Block Name,Panchayat Name,Total Registered HH,Total Registered Persons,SC HH,SC Persons,ST HH,ST Persons,Male Persons,Female Persons
PUNJAB,PATIALA,Shambu Kalan,GURU TEG BAHADUR COLONY,25,27,3,3,0,0,16,11
PUNJAB,PATIALA,Shambu Kalan,HASSAMPUR,36,67,8,15,0,0,33,34
PUNJAB,PATIALA,Shambu Kalan,JAI NAGAR,341,463,58,83,0,0,243,220
PUNJAB,PATIALA,Shambu Kalan,JAKHRAN,205,258,9,10,0,0,107,151
PUNJAB,PATIALA,Shambu Kalan,JANSUA,366,404,328,361,0,0,92,312
PUNJAB,PATIALA,Shambu Kalan,JHAKEPAL,74,106,3,5,0,0,48,58
PUNJAB,PATIALA,Shambu Kalan,KHADOLI,318,362,145,166,1,1,133,229
PUNJAB,PATIALA,Shambu Kalan,KHAIRPUR JATTAN,112,222,83,179,0,0,121,101
PUNJAB,PATIALA,Shambu Kalan,KHAIRPUR SEKHAN,131,187,68,100,0,0,79,108
PUNJAB,PATIALA,Shambu Kalan,Khajoor peer colony,87,95,48,50,0,0,28,67
PUNJAB,PATIALA,Shambu Kalan,KHANPUR BARING,180,229,121,154,0,0,117,112
PUNJAB,PATIALA,Shambu Kalan,KHANPUR GANDIAN,319,428,259,358,3,3,148,280
PUNJAB,PATIALA,Shambu Kalan,KHANPUR KHURD,85,128,52,83,0,0,65,63
PUNJAB,PATIALA,Shambu Kalan,KHERI GANDIYA,270,392,182,272,1,1,168,224
PUNJAB,PATIALA,Shambu Kalan,KHERI GURNAN,186,239,105,131,0,0,132,107
PUNJAB,PATIALA,Shambu Kalan,LUHAND,36,45,7,12,0,0,23,22
PUNJAB,PATIALA,Shambu Kalan,MADAN PUR,241,290,104,132,0,0,148,142
PUNJAB,PATIALA,Shambu Kalan,MAHEMAD PUR,125,164,50,70,0,0,74,90
PUNJAB,PATIALA,Shambu Kalan,MANDIANA,156,260,119,213,0,0,108,152
PUNJAB,PATIALA,Shambu Kalan,MANDWAAL,239,316,115,147,0,0,152,164
PUNJAB,PATIALA,Shambu Kalan,MANGPUR,116,165,25,41,0,0,88,77
PUNJAB,PATIALA,Shambu Kalan,MEHMA,118,185,62,107,0,0,98,87
PUNJAB,PATIALA,Shambu Kalan,MEHMUDPUR,115,152,82,112,0,0,56,96
PUNJAB,PATIALA,Shambu Kalan,MEHTABGARH,8,9,0,0,0,0,8,1
PUNJAB,PATIALA,Shambu Kalan,MOHI KALAN,203,245,77,93,0,0,118,127
PUNJAB,PATIALA,Shambu Kalan,MOHI KHURD,224,278,100,119,0,0,149,129
PUNJAB,PATIALA,Shambu Kalan,MUGHAL SARAI,70,88,54,70,0,0,38,50
PUNJAB,PATIALA,Shambu Kalan,NANDGARH,98,140,51,75,0,0,64,76
PUNJAB,PATIALA,Shambu Kalan,NANHERA,207,270,43,59,0,0,143,127
PUNJAB,PATIALA,Shambu Kalan,Nanhera Khurd,66,68,9,9,0,0,11,57
PUNJAB,PATIALA,Shambu Kalan,NEPRAN,86,116,34,55,0,0,50,66
PUNJAB,PATIALA,Shambu Kalan,NIAMATPURA,124,169,63,84,0,0,66,103
PUNJAB,PATIALA,Shambu Kalan,NOGAWA,116,151,83,107,0,0,92,59
PUNJAB,PATIALA,Shambu Kalan,NOSEHRA,99,145,24,37,0,0,57,88
PUNJAB,PATIALA,Shambu Kalan,PABRA,197,288,95,149,0,0,158,130
PUNJAB,PATIALA,Shambu Kalan,PABRI,315,618,130,244,0,0,298,320
PUNJAB,PATIALA,Shambu Kalan,PEHAR KHURD,72,88,6,6,0,0,53,35
PUNJAB,PATIALA,Shambu Kalan,PEHIR KALAN,152,174,82,94,0,0,97,77
PUNJAB,PATIALA,Shambu Kalan,RAJGARH,183,226,96,120,0,0,107,119
PUNJAB,PATIALA,Shambu Kalan,RAM NAGAR,112,154,72,105,0,0,84,70
PUNJAB,PATIALA,Shambu Kalan,SAFDALPUR,123,218,119,213,0,0,100,118
PUNJAB,PATIALA,Shambu Kalan,SAID KHERI,150,171,116,135,0,0,82,89
PUNJAB,PATIALA,Shambu Kalan,SEHRA,379,493,228,320,0,0,283,210
PUNJAB,PATIALA,Shambu Kalan,SEHRI,137,189,79,115,0,0,106,83
PUNJAB,PATIALA,Shambu Kalan,SHAMBHU KALAN,127,140,70,80,0,0,69,71
PUNJAB,PATIALA,Shambu Kalan,SHAMBHU KHURD,107,193,68,137,0,0,90,103
PUNJAB,PATIALA,Shambu Kalan,SHAMBU RAJPUTTAN,122,142,60,67,0,0,54,88
PUNJAB,PATIALA,Shambu Kalan,SUHRON,161,216,86,122,0,0,74,142
PUNJAB,PATIALA,Shambu Kalan,SURAJGARH,86,115,53,71,0,0,45,70
PUNJAB,PATIALA,Shambu Kalan,TAKHU MAJRA,158,241,60,95,0,0,127,114
PUNJAB,PATIALA,Shambu Kalan,TEHALPURA,101,167,46,82,0,0,100,67
PUNJAB,PATIALA,Shambu Kalan,TEPLA,260,386,116,175,0,0,190,196
PUNJAB,PATIALA,Shambu Kalan,THUHA,154,170,135,148,0,0,58,112
