village_id,village_name,gp_id,gp_name,block_name,district_name,state_name,sanit_community_compost_pits,sanit_vehicles_for_collection_&_transportation_of_waste,sanit_waste_collection_and_segregation_sheds_in_the_village,sanit_segregation_bins_at_community_places_in_the_village,sanit_community_bio-gas_plants_-_under_other_schemes,sanit_compost_pits,sanit_biogas_plants,sanit_feeding_to_cattle,sanit_household_bins,sanit_community_soak/leach/magic_pits,sanit_drainage_facility_available_in_village,sanit_community_grey_water_management_systems,sanit_leach_pits,sanit_magic_pits,sanit_soak_pits,sanit_kitchen_garden,sanit_duckweed_pond,sanit_odf_declaration_status,pai_overall_pai_score,pai_overall_grade,pai_overall_category,pai_t1_poverty_free_score,pai_t1_poverty_free_grade,pai_t1_poverty_free_category,pai_t2_healthy_score,pai_t2_healthy_grade,pai_t2_healthy_category,pai_t3_child_friendly_score,pai_t3_child_friendly_grade,pai_t3_child_friendly_category,pai_t4_water_sufficient_score,pai_t4_water_sufficient_grade,pai_t4_water_sufficient_category,pai_t5_clean_green_score,pai_t5_clean_green_grade,pai_t5_clean_green_category,pai_t6_self_sufficient_score,pai_t6_self_sufficient_grade,pai_t6_self_sufficient_category,pai_t7_socially_just_score,pai_t7_socially_just_grade,pai_t7_socially_just_category,pai_t8_good_governance_score,pai_t8_good_governance_grade,pai_t8_good_governance_category,pai_t9_women_friendly_score,pai_t9_women_friendly_grade,pai_t9_women_friendly_category,water_total_population,water_sc_population,water_st_population,water_gen_population,water_no_of_habitations,water_is_pws_available,water_jjm_status,water_har_ghar_jal_certificate,water_total_households,water_total_tap_connections,mgnrega_total_registered_hh,mgnrega_total_registered_persons,mgnrega_sc_hh,mgnrega_sc_persons,mgnrega_st_hh,mgnrega_st_persons,mgnrega_male_persons,mgnrega_female_persons
38779,Chupki,19511,TAPPRIAN GHARISHPUR,CHAMKAUR SAHIB ( 333 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,59.01,C,Aspirant,60.96,B,Performer,82.87,A,Front Runner,73.4,B,Performer,49.33,C,Aspirant,60.38,B,Performer,58.89,C,Aspirant,67.13,B,Performer,48.19,C,Aspirant,41.25,C,Aspirant,100.0,0.0,0.0,100.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,16.0,16.0,149.0,226.0,128.0,201.0,0.0,0.0,100.0,126.0
38774,Khalilpur,19511,TAPPRIAN GHARISHPUR,CHAMKAUR SAHIB ( 333 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,59.01,C,Aspirant,60.96,B,Performer,82.87,A,Front Runner,73.4,B,Performer,49.33,C,Aspirant,60.38,B,Performer,58.89,C,Aspirant,67.13,B,Performer,48.19,C,Aspirant,41.25,C,Aspirant,100.0,0.0,0.0,100.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,16.0,16.0,149.0,226.0,128.0,201.0,0.0,0.0,100.0,126.0
38768,RAMGARH,19511,TAPPRIAN GHARISHPUR,CHAMKAUR SAHIB ( 333 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,59.01,C,Aspirant,60.96,B,Performer,82.87,A,Front Runner,73.4,B,Performer,49.33,C,Aspirant,60.38,B,Performer,58.89,C,Aspirant,67.13,B,Performer,48.19,C,Aspirant,41.25,C,Aspirant,100.0,0.0,0.0,100.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,16.0,16.0,149.0,226.0,128.0,201.0,0.0,0.0,100.0,126.0
38777,Ranga,19511,TAPPRIAN GHARISHPUR,CHAMKAUR SAHIB ( 333 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,59.01,C,Aspirant,60.96,B,Performer,82.87,A,Front Runner,73.4,B,Performer,49.33,C,Aspirant,60.38,B,Performer,58.89,C,Aspirant,67.13,B,Performer,48.19,C,Aspirant,41.25,C,Aspirant,100.0,0.0,0.0,100.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,16.0,16.0,149.0,226.0,128.0,201.0,0.0,0.0,100.0,126.0
38767,Rattanpur,19511,TAPPRIAN GHARISHPUR,CHAMKAUR SAHIB ( 333 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,59.01,C,Aspirant,60.96,B,Performer,82.87,A,Front Runner,73.4,B,Performer,49.33,C,Aspirant,60.38,B,Performer,58.89,C,Aspirant,67.13,B,Performer,48.19,C,Aspirant,41.25,C,Aspirant,100.0,0.0,0.0,100.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,16.0,16.0,149.0,226.0,128.0,201.0,0.0,0.0,100.0,126.0
38769,Tapprian Boothgarh,19511,TAPPRIAN GHARISHPUR,CHAMKAUR SAHIB ( 333 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,59.01,C,Aspirant,60.96,B,Performer,82.87,A,Front Runner,73.4,B,Performer,49.33,C,Aspirant,60.38,B,Performer,58.89,C,Aspirant,67.13,B,Performer,48.19,C,Aspirant,41.25,C,Aspirant,100.0,0.0,0.0,100.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,16.0,16.0,149.0,226.0,128.0,201.0,0.0,0.0,100.0,126.0
38893,Amrali,19744,AMRALI,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,60.17,B,Performer,74.67,B,Performer,59.61,C,Aspirant,66.82,B,Performer,64.94,B,Performer,50.8,C,Aspirant,54.07,C,Aspirant,73.63,B,Performer,55.57,C,Aspirant,47.63,C,Aspirant,1826.0,532.0,0.0,1294.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,425.0,425.0,255.0,438.0,182.0,335.0,0.0,0.0,244.0,194.0
38919,Arnauli,19745,ARNOULI,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,,63.47,B,Performer,59.32,C,Aspirant,78.13,A,Front Runner,64.87,B,Performer,76.5,A,Front Runner,57.21,C,Aspirant,61.11,B,Performer,66.74,B,Performer,56.44,C,Aspirant,55.2,C,Aspirant,890.0,688.0,0.0,202.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,170.0,170.0,155.0,256.0,148.0,248.0,0.0,0.0,121.0,135.0
38933,Badwali,19755,BADWALI,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,,67.15,B,Performer,80.79,A,Front Runner,75.33,A,Front Runner,69.29,B,Performer,77.42,A,Front Runner,55.5,C,Aspirant,60.0,B,Performer,75.95,A,Front Runner,64.78,B,Performer,51.91,C,Aspirant,1462.0,698.0,0.0,764.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,265.0,265.0,163.0,256.0,140.0,228.0,0.0,0.0,100.0,156.0
38901,Ballan,19746,BALLAN,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,62.3,B,Performer,74.94,B,Performer,83.23,A,Front Runner,72.8,B,Performer,75.56,A,Front Runner,58.57,C,Aspirant,55.56,C,Aspirant,76.94,A,Front Runner,31.74,D,Beginner,51.83,C,Aspirant,472.0,237.0,0.0,235.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,108.0,108.0,67.0,112.0,61.0,103.0,0.0,0.0,61.0,51.0
38912,Bamnara,19747,BAMNARA,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,,63.2,B,Performer,55.51,C,Aspirant,83.51,A,Front Runner,77.79,A,Front Runner,78.0,A,Front Runner,52.94,C,Aspirant,60.56,B,Performer,67.93,B,Performer,51.68,C,Aspirant,50.79,C,Aspirant,1240.0,690.0,0.0,550.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,238.0,238.0,170.0,348.0,159.0,324.0,0.0,0.0,177.0,171.0
38951,Ban Majra,19748,BAN MAJRA,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,60.0,B,Performer,59.96,C,Aspirant,68.25,B,Performer,52.42,C,Aspirant,64.44,B,Performer,62.85,B,Performer,59.82,C,Aspirant,68.93,B,Performer,57.83,C,Aspirant,48.64,C,Aspirant,986.0,595.0,0.0,391.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,195.0,195.0,158.0,217.0,108.0,139.0,0.0,0.0,79.0,138.0
38952,MATHERI,19748,BAN MAJRA,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,60.0,B,Performer,59.96,C,Aspirant,68.25,B,Performer,52.42,C,Aspirant,64.44,B,Performer,62.85,B,Performer,59.82,C,Aspirant,68.93,B,Performer,57.83,C,Aspirant,48.64,C,Aspirant,986.0,595.0,0.0,391.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,195.0,195.0,158.0,217.0,108.0,139.0,0.0,0.0,79.0,138.0
38920,Bangian,19749,BANGIAN,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,62.38,B,Performer,72.3,B,Performer,88.19,A,Front Runner,71.9,B,Performer,67.03,B,Performer,49.35,C,Aspirant,52.22,C,Aspirant,77.69,A,Front Runner,53.48,C,Aspirant,43.45,C,Aspirant,285.0,104.0,0.0,181.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,65.0,65.0,32.0,56.0,22.0,43.0,0.0,0.0,29.0,27.0
38927,Behbalpur,19751,BEHBALPUR,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,66.49,B,Performer,67.3,B,Performer,86.95,A,Front Runner,78.79,A,Front Runner,77.93,A,Front Runner,48.47,C,Aspirant,74.44,B,Performer,73.17,B,Performer,52.28,C,Aspirant,51.19,C,Aspirant,566.0,256.0,0.0,310.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,115.0,115.0,168.0,356.0,150.0,329.0,0.0,0.0,162.0,194.0
38949,Bhagowal,19753,BHAGOWAL,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,59.65,C,Aspirant,70.67,B,Performer,78.13,A,Front Runner,73.85,B,Performer,71.14,B,Performer,49.87,C,Aspirant,44.44,C,Aspirant,76.11,A,Front Runner,53.48,C,Aspirant,36.51,D,Beginner,516.0,0.0,0.0,516.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,100.0,100.0,24.0,29.0,0.0,0.0,0.0,0.0,20.0,9.0
38903,Boothgarh,19757,BOOTHGARH,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,58.63,C,Aspirant,66.66,B,Performer,76.5,A,Front Runner,50.07,C,Aspirant,64.44,B,Performer,65.01,B,Performer,44.44,C,Aspirant,70.18,B,Performer,54.13,C,Aspirant,45.35,C,Aspirant,350.0,100.0,0.0,250.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,73.0,73.0,37.0,70.0,24.0,44.0,0.0,0.0,41.0,29.0
38923,Rampur Mehrab,19757,BOOTHGARH,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,58.63,C,Aspirant,66.66,B,Performer,76.5,A,Front Runner,50.07,C,Aspirant,64.44,B,Performer,65.01,B,Performer,44.44,C,Aspirant,70.18,B,Performer,54.13,C,Aspirant,45.35,C,Aspirant,350.0,100.0,0.0,250.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,73.0,73.0,37.0,70.0,24.0,44.0,0.0,0.0,41.0,29.0
38750,Chaklan,19758,CHAKLAN,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,,58.09,C,Aspirant,53.15,C,Aspirant,82.66,A,Front Runner,61.88,B,Performer,55.9,C,Aspirant,43.53,C,Aspirant,65.56,B,Performer,66.19,B,Performer,51.55,C,Aspirant,50.87,C,Aspirant,322.0,12.0,0.0,310.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,64.0,64.0,174.0,268.0,127.0,211.0,0.0,0.0,149.0,119.0
38928,Chalaki,19759,CHALAKI,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,,64.85,B,Performer,63.47,B,Performer,90.5,A+,Achiever,65.96,B,Performer,68.21,B,Performer,53.37,C,Aspirant,57.78,C,Aspirant,75.45,A,Front Runner,62.17,B,Performer,54.29,C,Aspirant,510.0,250.0,0.0,260.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,88.0,88.0,64.0,103.0,62.0,101.0,0.0,0.0,54.0,49.0
38950,Charheri,19760,CHARHERI,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,63.23,B,Performer,73.96,B,Performer,75.97,A,Front Runner,61.81,B,Performer,67.23,B,Performer,53.08,C,Aspirant,68.89,B,Performer,75.35,A,Front Runner,65.73,B,Performer,38.23,D,Beginner,585.0,50.0,0.0,535.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,116.0,116.0,31.0,40.0,16.0,20.0,0.0,0.0,26.0,14.0
38941,AKBARPUR,19761,CHATAMLA,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,69.25,B,Performer,66.37,B,Performer,86.48,A,Front Runner,72.67,B,Performer,78.0,A,Front Runner,57.52,C,Aspirant,66.67,B,Performer,72.56,B,Performer,66.52,B,Performer,60.8,B,Performer,1122.0,653.0,0.0,469.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,228.0,228.0,154.0,215.0,147.0,206.0,0.0,0.0,81.0,134.0
38943,CHATAMALA,19761,CHATAMLA,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,69.25,B,Performer,66.37,B,Performer,86.48,A,Front Runner,72.67,B,Performer,78.0,A,Front Runner,57.52,C,Aspirant,66.67,B,Performer,72.56,B,Performer,66.52,B,Performer,60.8,B,Performer,1122.0,653.0,0.0,469.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,228.0,228.0,154.0,215.0,147.0,206.0,0.0,0.0,81.0,134.0
38944,CHUTAMALI,19762,CHATAMLI,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,64.84,B,Performer,54.14,C,Aspirant,86.88,A,Front Runner,69.38,B,Performer,64.78,B,Performer,55.44,C,Aspirant,73.89,B,Performer,70.2,B,Performer,70.87,B,Performer,47.04,C,Aspirant,1312.0,632.0,0.0,680.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,235.0,235.0,83.0,114.0,67.0,95.0,0.0,0.0,67.0,47.0
38931,Datarpur,19750,DATARPUR,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,66.72,B,Performer,66.4,B,Performer,84.6,A,Front Runner,76.03,A,Front Runner,66.46,B,Performer,54.48,C,Aspirant,80.0,A,Front Runner,72.14,B,Performer,70.87,B,Performer,41.44,C,Aspirant,961.0,338.0,0.0,623.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,176.0,176.0,99.0,133.0,65.0,94.0,0.0,0.0,75.0,58.0
38930,RAMBAGH,19750,DATARPUR,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,66.72,B,Performer,66.4,B,Performer,84.6,A,Front Runner,76.03,A,Front Runner,66.46,B,Performer,54.48,C,Aspirant,80.0,A,Front Runner,72.14,B,Performer,70.87,B,Performer,41.44,C,Aspirant,961.0,338.0,0.0,623.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,176.0,176.0,99.0,133.0,65.0,94.0,0.0,0.0,75.0,58.0
38909,Dhanauri,19754,DHANAURI,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,,66.75,B,Performer,66.07,B,Performer,73.53,B,Performer,66.2,B,Performer,77.93,A,Front Runner,59.18,C,Aspirant,71.11,B,Performer,66.15,B,Performer,70.87,B,Performer,53.21,C,Aspirant,2450.0,525.0,0.0,1925.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,438.0,438.0,165.0,249.0,120.0,184.0,1.0,3.0,138.0,111.0
38914,Dhangrali,19764,DHANGRALI,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,68.14,B,Performer,67.54,B,Performer,83.15,A,Front Runner,78.36,A,Front Runner,75.56,A,Front Runner,47.76,C,Aspirant,74.82,B,Performer,70.22,B,Performer,70.87,B,Performer,53.57,C,Aspirant,1680.0,985.0,0.0,695.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,330.0,330.0,232.0,459.0,205.0,417.0,0.0,0.0,242.0,217.0
38945,Dhianpura,19765,DHIANPURA,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,68.5,B,Performer,72.7,B,Performer,82.73,A,Front Runner,67.71,B,Performer,75.56,A,Front Runner,48.57,C,Aspirant,69.41,B,Performer,72.25,B,Performer,66.52,B,Performer,66.59,B,Performer,908.0,280.0,0.0,628.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,165.0,165.0,64.0,96.0,56.0,87.0,0.0,0.0,37.0,59.0
38921,Dholan Majra,19766,DHOLAN MAJRA,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,66.24,B,Performer,67.3,B,Performer,88.6,A,Front Runner,60.29,B,Performer,71.24,B,Performer,50.84,C,Aspirant,71.11,B,Performer,75.0,A,Front Runner,70.87,B,Performer,49.9,C,Aspirant,638.0,158.0,0.0,480.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,105.0,105.0,54.0,77.0,38.0,56.0,0.0,0.0,40.0,37.0
38906,Dumna,19768,DUMNA,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,70.4,B,Performer,73.55,B,Performer,74.91,B,Performer,78.0,A,Front Runner,77.46,A,Front Runner,58.4,C,Aspirant,73.89,B,Performer,75.36,A,Front Runner,64.06,B,Performer,61.24,B,Performer,1090.0,660.0,0.0,430.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,222.0,222.0,140.0,246.0,121.0,223.0,0.0,0.0,143.0,103.0
38907,Fatehgarh,19769,FATEHGARH,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,61.65,B,Performer,70.41,B,Performer,82.21,A,Front Runner,70.71,B,Performer,60.55,B,Performer,38.02,D,Beginner,52.22,C,Aspirant,76.09,A,Front Runner,62.17,B,Performer,55.26,C,Aspirant,609.0,274.0,0.0,335.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,117.0,117.0,73.0,104.0,42.0,56.0,0.0,0.0,54.0,50.0
38916,Gopalpur,19770,GOPALPUR,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,61.71,B,Performer,73.21,B,Performer,71.56,B,Performer,69.37,B,Performer,59.87,C,Aspirant,60.33,B,Performer,46.67,C,Aspirant,76.68,A,Front Runner,55.22,C,Aspirant,50.02,C,Aspirant,831.0,351.0,0.0,480.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,145.0,145.0,99.0,289.0,89.0,265.0,1.0,4.0,153.0,136.0
38908,Kainaur,19771,KAINOUR,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,,67.96,B,Performer,57.26,C,Aspirant,86.29,A,Front Runner,73.7,B,Performer,75.56,A,Front Runner,55.09,C,Aspirant,71.11,B,Performer,69.8,B,Performer,70.87,B,Performer,58.02,C,Aspirant,2952.0,1274.0,0.0,1678.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,560.0,560.0,291.0,453.0,244.0,396.0,0.0,0.0,171.0,282.0
38902,Kajauli,19772,KAJOULI,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,,56.64,C,Aspirant,65.75,B,Performer,57.72,C,Aspirant,48.91,C,Aspirant,61.82,B,Performer,52.94,C,Aspirant,55.56,C,Aspirant,75.32,A,Front Runner,52.4,C,Aspirant,45.03,C,Aspirant,785.0,255.0,0.0,530.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,150.0,150.0,97.0,215.0,81.0,186.0,0.0,0.0,109.0,106.0
38911,Kakrali,19773,KAKRALI,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,63.48,B,Performer,67.56,B,Performer,79.89,A,Front Runner,73.51,B,Performer,58.16,C,Aspirant,50.4,C,Aspirant,60.0,B,Performer,76.32,A,Front Runner,55.22,C,Aspirant,56.94,C,Aspirant,1597.0,622.0,0.0,975.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,285.0,285.0,142.0,243.0,119.0,206.0,0.0,0.0,126.0,117.0
38904,Kalaran,19774,KALARAN,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,67.03,B,Performer,68.97,B,Performer,89.52,A,Front Runner,75.23,A,Front Runner,60.34,B,Performer,59.37,C,Aspirant,68.89,B,Performer,73.69,B,Performer,55.57,C,Aspirant,58.19,C,Aspirant,940.0,290.0,0.0,650.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,83.0,83.0,151.0,322.0,136.0,298.0,1.0,3.0,173.0,149.0
38935,KULHERI,19775,KALHERI,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,,66.28,B,Performer,72.7,B,Performer,83.42,A,Front Runner,54.97,C,Aspirant,70.74,B,Performer,51.04,C,Aspirant,74.44,B,Performer,77.69,A,Front Runner,70.87,B,Performer,50.05,C,Aspirant,790.0,580.0,0.0,210.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,145.0,145.0,146.0,218.0,132.0,198.0,0.0,0.0,101.0,117.0
38922,Kanjla,19776,KANJLA,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,61.27,B,Performer,68.98,B,Performer,86.1,A,Front Runner,71.57,B,Performer,58.0,C,Aspirant,48.89,C,Aspirant,52.22,C,Aspirant,74.53,B,Performer,53.48,C,Aspirant,48.5,C,Aspirant,766.0,417.0,0.0,349.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,123.0,123.0,59.0,87.0,55.0,82.0,0.0,0.0,36.0,51.0
38913,Khairpur,19777,KHAIRPUR,MORINDA ( 336 ),RUPNAGAR ( 42 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,68.81,B,Performer,63.63,B,Performer,89.69,A,Front Runner,74.44,B,Performer,75.78,A,Front Runner,49.12,C,Aspirant,69.41,B,Performer,77.08,A,Front Runner,70.87,B,Performer,57.65,C,Aspirant,600.0,187.0,0.0,413.0,2.0,Yes,Har ghar jal certified,Certificate by public health engineering department,102.0,102.0,35.0,55.0,21.0,38.0,0.0,0.0,28.0,27.0
