Village Name,Panchayat Name,Block Name,District Name,State Name,ODF Declaration Status,Total - Community Compost Pits,Total - Vehicles for collection & transportation of waste,Total - Waste collection and segregation sheds in the village,Total - Segregation Bins at Community places in the village,Total - Community Bio-Gas plants - under other schemes,Total - Compost Pits,Total - BioGas Plants,Total - Feeding to Cattle,Total - Household Bins,Total - Community Soak/Leach/Magic Pits,Total - Drainage facility available in village,Total - Community Grey Water Management Systems,Total - Leach Pits,Total - Magic Pits,Total - Soak Pits,Total - Kitchen Garden,Total - Duckweed Pond
SAHAULI (36352),SAHAULI ( 18777 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SAKOHAN (36378),SAKOHAN ( 18778 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0
Nanoki (116) (36441),SAKRALI ( 18779 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SAKRALI (36440),SAKRALI ( 18779 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,2,2,1,0,0,0,3,0,0,0,1,2,0,0,0,0,0
SALUWAL (36392),SALUWAL ( 18780 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0
SANGATPURA (36323),SANGATPURA ( 18781 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0
SAUJA (36324),SAUJA ( 18782 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0
SHAHPUR (36470),SHAHPUR ( 18783 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
SHAMASHPUR (36448),SHAMASHPUR ( 18785 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,16,0,0,0,1,1,0,0,0,0,0
SHIVGARH (36403),SHIVGARH ( 18786 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0
ALHORAN (CT) (36472),Sri Guru Teg Bahadar Nagar ( 260819 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siri Nagar (36429),SRINAGAR ( 18788 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0
SUDHEWAL (36436),SUDHEWAL ( 18789 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SUKHEWAL (36385),SUKHEWAL ( 18790 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0
ALHORAN (CT) (36472),Surain Das Colony ( 244211 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SURAJPUR (36305),SURAJPUR ( 18791 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
TOHRA (36459),TAUHRA ( 18792 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
TARKHERI KALAN (36457),TERKHERI KALAN ( 18793 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0
TARKHERI KHURD (36458),TERKHERI KHURD ( 18794 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
THUHI (36319),Thuha Patti ( 244212 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0
THUHI (36319),THUHI ( 18795 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Todarwal (36401),TODARWAL ( 18796 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,6,0,0,0,2,1,0,0,0,0,0
TUNGAN (36375),TUNGAN ( 18797 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,15,0,0,0,1,2,0,0,0,0,0
UDHA (36396),UDHA ( 18798 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,7,0,0,0,1,2,0,0,0,0,0
UPLAN (36399),UPLAN ( 18799 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
BAZIDPUR (36397),WAZIDPUR ( 18800 ),NABHA ( 326 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0
