Village Name,Panchayat Name,Block Name,District Name,State Name,ODF Declaration Status,Total - Community Compost Pits,Total - Vehicles for collection & transportation of waste,Total - Waste collection and segregation sheds in the village,Total - Segregation Bins at Community places in the village,Total - Community Bio-Gas plants - under other schemes,Total - Compost Pits,Total - BioGas Plants,Total - Feeding to Cattle,Total - Household Bins,Total - Community Soak/Leach/Magic Pits,Total - Drainage facility available in village,Total - Community Grey Water Management Systems,Total - Leach Pits,Total - Magic Pits,Total - Soak Pits,Total - Kitchen Garden,Total - Duckweed Pond
LOUDHI MAJRA (38619),LAUDI MAJRA ( 20025 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOHARI (38748),LOHARI ( 20026 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
LOHGARH FIDEY (38623),LOHGARH PHIDDE ( 20027 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
MADPUR (38712),MADPUR ( 20028 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
MAGROR (38697),MAGROR ( 20029 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MAHLAN (38677),MAHLAN ( 20042 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0
MAJRI (38722),MAJRI GHAT ( 20031 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MAJRI (38607),MAJRI GUJJARA ( 20032 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
KHALIDPUR (38664),MAJRI JATTAN ( 20033 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Majri (38663),MAJRI JATTAN ( 20033 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MAJRI NEAR ROPAR (914178),MAJRI NEAR ROOPNAGAR ( 20034 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,,,,,,,,,,,,,,,,,
BARI MAKORI (38632),MAKAURI KALAN ( 20035 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CHHOTI MAKORI (38631),MAKAURI KALAN ( 20035 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MALIKPUR (38640),MALIKPUR ( 20036 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
TAPPAL MAJRA (38641),MALIKPUR ( 20036 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MANAK MAJRA (38710),MANAK MAJRA ( 20037 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
DIWARI (38606),MANGUWAL ( 20038 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MANGUWAL (38605),MANGUWAL ( 20038 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MANSALI (38653),MANSALI ( 20039 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MANSUHA KALAN (38676),MANSUHA BADA ( 20040 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MANSUHA KHURD (38679),MANSUHA CHHOTA ( 20041 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0
JAHANGIR (38614),MIANI ( 20030 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MIANI (38613),MIANI ( 20030 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MIANPUR (38711),MIANPUR ( 20043 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MIANPUR HANDUR (38527),MIANPUR HUNDUR ( 20044 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MIANPUR HANDUR (38527),MIANPUR KHARA ( 236666 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mugal Majri (38751),MUGHAL MAJRI ( 20045 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0
Nanakpur Alias Sharfabad (38667),NANAKPUR ( 20046 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
NAGGAL (38604),NANGAL SIRSA ( 20047 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
MALIKPUR (38640),NAVEEN ABADI MALIKPUR ( 20048 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NEHON (CT) (38763),NUHON 15 ( 20049 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PANJOLA (38730),PANJOLA ( 20050 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
PANJOLI (38731),PANJOLI ( 20051 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
PAPRALA (38695),PAPRALA ( 20052 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
DAU MAJRA (38700),PARHI ( 20053 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
PARHI (38699),PARHI ( 20053 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
PATHAR MAJRA (38707),PATHAR MAJRA ( 20054 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
PATHRERI JATTAN (38881),PATHRERI JATTAN ( 20055 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Pathreri Rajputan (38687),PATHRERI RAJPUTAN ( 277853 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
PATIAL (38615),PATIAL ( 20056 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SAINI MAJRA (38627),PATTI JATTAN (SAINI MAJRA ) ( 20057 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HARDO NAMOH (38528),PATTI LAHIAN ( 236667 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BARA PHOOL (38685),PHUL BADA ( 20058 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Gurdaspur (38684),PHUL BADA ( 20058 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Chhota Phool (38683),PHUL CHHOTA ( 20059 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
NANOWAL (38686),PHUL CHHOTA ( 20059 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Phoolpur Garewal (38696),PHULPUR GREWAL ( 20060 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
PIRTHIPUR (38505),PIRTHIPUR ( 20061 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Kishanpura (375) (38725),PURKHALI ( 20062 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
PURKHALI (38726),PURKHALI ( 20062 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BARI RAILON (38674),RAILON BADI ( 20070 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
CHOTTI RAILON (38694),RAILON CHHOTI ( 20071 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0
Raje Majra (38734),RAJEMAJRA ( 20063 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
RAMGARH (38717),RAMGARH ( 20064 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
RAMGARH ALIAS DEKWALA (38745),RAMGARH URF DEKWALA ( 245186 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
RAMPUR (38727),RAMPUR ( 20065 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
RAMPUR MAJRI (914181),RAMPUR MAJRI ( 236668 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
GANDHON KHURD (38706),RANGILPUR ( 20066 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
GURPURA (38704),RANGILPUR ( 20066 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
RANGILPUR (38708),RANGILPUR ( 20066 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
AWANKOT (38611),RANJITPURA BAS ( 236671 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RASULPUR (38693),RASULPUR ( 20067 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Ratanpura (38625),RATTANPURA ( 20068 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RAWAL MAJRA (38624),RAWAL MAJRA ( 20069 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Shaho Majra (38630),SAHO MAJRA ( 20072 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SAINFALPUR (38698),SAIFALPUR ( 20073 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,14,0,0,0,1,1,0,0,0,0,0
SAINI MAJRA (38627),SAINI MAJRA ( 20074 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SALAHPUR (38882),SALAHPUR ( 20075 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0
SALAURA (38692),SALAURA ( 20076 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
SAMRALA (38673),SAMRALA ( 20077 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
SANANA (38648),SANANA ( 20078 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Santokhgarh (38713),SANTOKHGARH ( 20079 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Santpur Alias Chupki (38743),SANTPUR URF CHUPKI ( 20080 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
BHOLON KALEWAL (38658),SARARI ( 20081 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SARARI (38714),SARARI ( 20081 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SIHON MAJRA (38752),SEHON MAJRA ( 20082 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0
SHAMPURA (38668),SHAMPUR ( 20083 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SINGH (38741),SINGH ( 20084 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SINGHPURA (38634),SINGHPURA ( 20085 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SIYASATPUR (38716),SIYASATPUR ( 20086 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Solkhian (38737),SOLKHIAN ( 20087 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ATTARI (38530),TAJ PURA ( 236665 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
KOTLA NIHANG (CT) (38765),TAPPRIAN ( 236669 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BARA PIND (38597),TAPPRIAN BADA PIND ( 260817 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
THALI (38633),THALI KALAN ( 20088 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
THALI (38633),THALLI KHURD ( 20089 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
THAUNA (38701),THAUNA ( 20090 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
TIRAK GANDHI (38508),TIRAK KARMA ( 20091 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Tirak Karman (38507),TIRAK KARMA ( 20091 ),RUPNAGAR ( 338 ),RUPNAGAR ( 42 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
